date,dategroup,time,hive,,solar radiation(1min mean)(1/2hr),solar radiation (mean)(6:00~16:00),wind speed(1min mean)(1/2hr),temperature(1min mean)(1/2hr),precipitation(mm)(1min mean)(1/2hr),outdoor temperature,indoor temperature (top),indoor temperature (mid),heat up,heating level,weather,opening,note,weight of pollen (g),weight of pollen (1hr),number of bees,average weight of pollen (mg),outlier,remove16,number of pollen,size of pollen,,,,,??????,weight_r,number_r,weight_1,number_1,weight_2,number_2,weight_3,number_3,weight_4,number_4,weight_5,number_5,weight_6,number_6,weight_7,number_7,weight_8,number_8,weight_9,number_9,weight_10,number_10,weight_11,number_11,weight_12,number_12,weight_13,number_13,weight_14,number_14,weight_15,number_15,weight_16,number_16,weight_17,number_17,weight_18,number_18,weight_19,number_19,weight_20,number_20,weight_21,number_21,weight_22,number_22,weight_23,number_23,weight_24,number_24,weight_25,number_25,weight_26,number_26,weight_27,number_27,weight_28,number_28,weight_29,number_29,weight_30,number_30,weight_31,number_31,weight_32,number_32,weight_33,number_33,weight_34,number_34,weight_35,number_35,weight_36,number_36,weight_37,number_37,weight_38,number_38,weight_39,number_39,weight_40,number_40,weight_41,number_41,weight_42,number_42,weight_43,number_43,weight_44,number_44,weight_45,number_45,weight_46,number_46,weight_47,number_47,weight_48,number_48,weight_49,number_49,weight_50,number_50,weight_51,number_51,weight_52,number_52,weight_53,number_53,weight_54,number_54,weight_56,number_56,weight_57,number_57,weight_58,number_58,weight_60,number_60,weight_61,number_61,weight_62,number_62,weight_63,number_63,weight_64,number_64,weight_66,number_66,weight_67,number_67,weight_68,number_68,weight_69,number_69,weight_70,number_70,weight_71,number_71,weight_72,number_72,weight_73,number_73,weight_74,number_74,weight_75,number_75
2020/10/29,,10:00,B,,8.23,7.86,1.14,24.48,0,26.76,34.28,,1,high,overcast,battery,,0.0215,0.01172727,6780,0.00172964,,,,,,1.1352,1.1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,12:00,A,,12.44,7.86,1.24,25.01,0,26.92,31.87,,0,,overcast,,,0.8013,0.43707273,7820,0.05589308,,,,,,1.9151,1.1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,12:00,B,,12.44,7.86,1.24,25.01,0,26.96,33.96,,1,high,overcast,,,0.0561,0.0306,6780,0.00451314,,,,,,1.1663,1.1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,14:00,A,,4.86,7.86,1.12,24.47,0,26.01,31.67,,0,,overcast,,,0.256,0.13963636,7820,0.01785677,,,,,,1.3856,1.1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,14:00,B,,4.86,7.86,1.12,24.47,0,26.1,34.4,,1,high,overcast,,,0.1193,0.06507273,6780,0.00959746,,,,,,1.2146,1.0953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,16:00,A,,,,,,,,,,1,high,overcast,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,16:00,B,,,,,,,,,,0,,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,06:00,A,,0.21,6.22,0.49,22.23,0,23.1,32.4,34.68,1,high,rainy,battery/ibutton,,0.9365,1.873,7664,0.24438935,,,,,,2.0513,1.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,06:00,B,,0.21,6.22,0.49,22.23,0,23.2,28.6,34.43,0,,rainy,ibutton,,0.461,0.922,6832,0.13495316,,,,,,1.4276,0.9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,07:00,A,,1.98,6.22,0.58,22.47,0,23.55,35.87,35.1,1,high,overcast,,,1.1094,1.33128,7664,0.17370564,,,,,,2.2081,1.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,07:00,B,,1.98,6.22,0.58,22.47,0,23.87,31.69,34.75,0,,overcast,,,0.28,0.336,6832,0.04918033,,,,,,1.3787,1.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,08:00,A,,3.61,6.22,0.75,22.85,0,24.1,37.2,35.1,1,high,overcast,,,0.4754,0.57048,7664,0.07443633,,,,,,1.6013,1.1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,08:00,B,,3.61,6.22,0.75,22.85,0,24.43,30.43,35.1,0,,overcast,,,0.0729,0.08748,6832,0.01280445,,,,,,1.1906,1.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,09:00,A,,18.94,6.22,0.92,23.76,0,25.1,37.35,35.5,1,high,cloudy,,,0.2116,0.25392,7664,0.03313152,,,,,,1.3296,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,09:00,B,,18.94,6.22,0.92,23.76,0,25.4,29.2,34.85,0,,cloudy,,,0.1081,0.12972,6832,0.01898712,,,,,,1.2194,1.1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,10:00,A,,6.52,6.22,1.04,23.42,0,24.67,30.73,34.35,1,high,cloudy,battery/Inspection,,0.2424,0.13221818,7664,0.01725185,,,,,,1.368,1.1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,10:00,B,,6.52,6.22,1.04,23.42,0,24.8,29.26,33.88,0,,cloudy,Inspection,,0.0674,0.03676364,6832,0.00538109,,,,,,1.181,1.1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,12:00,A,,4.79,6.22,0.98,22.55,0,24.17,31.33,35.6,1,high,overcast,,,0.9153,0.49925455,7664,0.06514282,,,,,,2.0288,1.1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,12:00,B,,4.79,6.22,0.98,22.55,0,24.19,31.33,34.33,0,,overcast,,,0.2166,0.11814545,6832,0.01729295,,,,,,1.3305,1.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,14:00,A,,5.14,6.22,0.86,22.75,0,24.33,31.08,35.58,1,high,overcast,,,0.4861,0.26514545,7664,0.03459622,,,,,,1.6123,1.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,14:00,B,,5.14,6.22,0.86,22.75,0,24.37,29.92,34.12,0,,overcast,,,0.6047,0.32983636,6832,0.04827816,,,,,,1.7,1.0953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,16:00,A,,,,,,,,,,0,,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/30,,16:00,B,,,,,,,,,,1,high,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,06:00,A,,1.5,27.48,0.95,19.57,0,19.96,22.31,33.73,0,,sunny,,,0.9013,1.35195,7843,0.17237225,,,,,,2.0209,1.1196,,,0.0131,4,,,,,,,,,,,,,,,,,,,0.0048,2,,,,,,,,,,,,,,,,,0.0071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0583,10,,,,,,,,,,,,,,,,,,,,,,,0.0108,3,0.1204,28,,,0.0075,2,,,,,0.0396,23,,,0.507,115,,,,,0.0117,2,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,06:00,B,,1.5,27.48,0.95,19.57,0,20.03,27.24,33.39,1,high,sunny,battery,,0.9103,1.36545,6992,0.19527909,,,,,,2.0164,1.1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,07:00,A,,10.4,27.48,1.08,20.63,0,20.8,23.6,34.45,0,,sunny,,,0.9425,1.131,7843,0.14420135,,,,,,2.0679,1.1254,,,0.0129,4,,,,,,,,,,,,,,,,,,,0.0257,9,,,,,,,,,,,,,,,,,0.0251,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0266,4,,,,,,,,,,,,,0.0339,8,0.2325,52,,,0.0043,2,,,,,0.0429,22,,,0.448,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,07:00,B,,10.4,27.48,1.08,20.63,0,21.2,29.3,34.24,1,high,sunny,,,0.656,0.7872,6992,0.11258098,,,,,,1.7623,1.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,08:00,A,,19.04,27.48,1.38,22.8,0,22.7,25,34.65,0,,sunny,,,0.3746,0.44952,7843,0.05731334,,,,,,1.5008,1.1262,,,0.0156,4,,,,,,,,,,,,,,,,,,,0.058,14,,,,,,,,,,,,,,,,,,,,,0.0044,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,7,0.0058,2,,,,,,,,,0.041,21,,,0.1622,39,,,,,,,,,,,,,,,0.0176,4,,,,,,,,,,,,,,
2020/10/31,5,08:00,B,,19.04,27.48,1.38,22.8,0,23.25,29.45,35,1,high,sunny,,,0.294,0.3528,6992,0.0504555,,,,,,1.4117,1.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,09:00,A,,25.98,27.48,1.25,23.68,0,24.4,27.01,35.05,0,,cloudy,,,0.2906,0.34872,7843,0.04446144,,,,,,1.4282,1.1376,,,0.0233,6,,,,,,,,,,,,,,,,,,,0.0516,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,12,0.0081,3,,,,,,,0.0076,3,0.0087,5,,,0.11,24,,,,,,,,,,,,,,,0.0129,3,,,,,,,,,,,,,,
2020/10/31,5,09:00,B,,25.98,27.48,1.25,23.68,0,24.85,30.8,35.1,1,high,cloudy,,,0.1833,0.21996,6992,0.03145746,,,,,,1.2918,1.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,10:00,A,,41.87,27.48,1.52,25.68,0,26.26,29.78,35.35,0,,sunny,,,0.8399,0.45812727,7843,0.05841076,,,,,,1.9378,1.0979,,,0.0366,8,,,,,,,,,,,,,,,,,,,0.0062,4,,,,,,,,,,,,,,,,,,,,,0.007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,1,0.1166,30,0.0558,13,,,,,,,0.0082,2,0.0075,3,,,0.2069,41,,,,,,,,,,,,,,,0.3537,68,,,,,,,,,,,,,,
2020/10/31,5,10:00,B,,41.87,27.48,1.52,25.68,0,27.05,31.99,35.08,1,high,sunny,battery,,0.2721,0.14841818,6992,0.02122595,,,,,,1.3983,1.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,12:00,A,,40.92,27.48,1.72,25.9,0,26.77,31.87,35.51,0,,sunny,,,0.3376,0.18414545,7843,0.02347836,,,,,,1.4512,1.1136,,,0.0176,5,,,,,,,,,,,,,,,,,,,0.0044,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0352,9,0.0038,1,,,,,,,0.1061,27,0.0046,2,,,0.1196,27,,,,,,,,,,,,,,,0.0261,5,,,,,,,,,,,,,0.0031,1
2020/10/31,5,12:00,B,,40.92,27.48,1.72,25.9,0,27.69,33.36,35.47,1,high,sunny,,,0.3966,0.21632727,6992,0.03093793,,,,,,1.5099,1.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,14:00,A,,22.42,27.48,1.29,26,0,26.51,33.3,35.6,0,,sunny,,??,0.4225,0.23045455,7843,0.02938272,,,,,,1.534,1.1115,,,,,,,,,,,,,,,,,,,,,,,0.0407,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347,9,0.0323,6,,,,,,,0.0696,15,0.0243,9,,,0.1977,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,14:00,B,,22.42,27.48,1.29,26,0,27.17,33.05,35.17,1,high,sunny,,,0.1455,0.07936364,6992,0.01135015,,,,,,1.269,1.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,16:00,A,,,,,,,,,,1,high,sunny,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/31,5,16:00,B,,,,,,,,,,0,,sunny,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,06:00,A,,1.79,21.82,0.81,22.88,0,23.1,27.48,35.23,1,high,sunny,,,2.7327,4.09905,8022,0.51095059,,,,,,6.084,3.3513,,,0.0213,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0592,14,0.1554,38,,,0.0593,11,,,,,0.0711,33,0.0269,4,2.1552,365,,,,,0.0277,4,,,,,,,,,0.0054,2,,,,,,,,,,,,,,
2020/11/1,5,06:00,B,,1.79,21.82,0.81,22.88,0,23.1,25.98,33.66,0,,sunny,,,0.5235,0.78525,7153,0.10978525,,,,,,1.6385,1.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,07:00,A,,10.04,21.82,1.06,23.87,0,23.78,29.95,35.9,1,high,sunny,,,0.6001,0.72012,8022,0.08976366,,,,,,1.6952,1.0951,,,0.0046,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158,4,0.0434,11,,,,,,,,,0.0499,19,,,0.4362,90,,,,,0.0344,4,,,,,,,,,0.0066,2,,,,,,,,,,,,,,
2020/11/1,5,07:00,B,,10.04,21.82,1.06,23.87,0,24.05,25.96,34,0,,sunny,,,0.0807,0.09684,7153,0.01353913,,,,,,1.2049,1.1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,08:00,A,,12.47,21.82,0.88,25.08,0,25.21,32,35.85,1,high,sunny,,,0.2211,0.26532,8022,0.0330724,,,,,,1.3294,1.1083,,,0.0183,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283,7,,,,,,,,,0.0045,2,0.0173,5,,,0.1439,23,,,,,0.0153,2,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,08:00,B,,12.47,21.82,0.88,25.08,0,25.54,26.49,34.2,0,,sunny,,,0.0684,0.08208,7153,0.01147555,,,,,,1.182,1.1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,09:00,A,,16.68,21.82,1.46,24.82,0,25.6,33.15,36.01,1,high,overcast,,,0.118,0.1416,8022,0.01765058,,,,,,1.2379,1.1199,,,0.0148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0432,7,,,,,,,,,0.006,2,,,,,0.0597,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,1,,
2020/11/1,5,09:00,B,,16.68,21.82,1.46,24.82,0,25.83,27.6,34.69,0,,overcast,,,0.0317,0.03804,7153,0.00531835,,,,,,1.145,1.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,10:00,A,,39.79,21.82,1.36,27.43,0,28.41,34.15,36.22,1,high,cloudy,,,1.0909,0.59503636,8022,0.07417186,,,,,,2.202,1.1111,,,0.0346,6,,,,,,,,,,,,,,,,,,,0.0386,14,,,,,,,,,,,,,,,,,,,,,0.0101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339,11,0.2089,36,,,,,,,0.0558,18,0.0056,2,,,0.1596,31,,,,,0.0268,7,,,,,,,,,0.4407,101,,,,,,,,,,,0.019,6,0.0159,5
2020/11/1,5,10:00,B,,39.79,21.82,1.36,27.43,0,27.91,30.48,34.65,0,,cloudy,,,0.1703,0.09289091,7153,0.01298701,,,,,,1.2897,1.1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,12:00,A,,39.67,21.82,1.7,28.41,0,29.38,36.19,36.6,1,high,sunny,,,0.3911,0.21332727,8022,0.02659145,,,,,,1.486,1.0949,,,0.01,3,,,,,,,,,,,,,,,,,,,0.0186,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399,10,0.1727,41,,,,,,,0.0765,21,,,,,0.0373,8,,,0.0013,1,,,,,,,,,,,,,,,,,,,,,,,0.0345,8,0.004,1
2020/11/1,5,12:00,B,,39.67,21.82,1.7,28.41,0,29.36,33.3,35.12,0,,sunny,,,0.3158,0.17225455,7153,0.02408279,,,,,,1.4138,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,14:00,A,,7.11,21.82,1.23,26.79,0,28.3,35.45,36.1,1,high,cloudy,,,0.2157,0.11765455,8022,0.01466575,,,,,,1.329,1.1133,,,0.006,4,,,,,,,,,,,,,,,,,,,0.0525,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369,10,0.068,14,,,,,,,0.005,2,0.0139,4,,,0.0363,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,14:00,B,,7.11,21.82,1.23,26.79,0,27.94,33.42,34.99,0,,cloudy,,,0.0557,0.03038182,7153,0.00424766,,,,,,1.1734,1.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/1,5,16:00,A,,,,,,,,,,0,,overcast,ibutton/battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
